1 	 inf 
2 	 1.000000 
3 	 0.250000 
4 	 0.111111 
5 	 0.062500 
6 	 0.040000 
7 	 0.027778 
8 	 0.020408 
9 	 0.015625 
10 	 0.012346 
11 	 0.010000 
12 	 0.008264 
13 	 0.006944 
14 	 0.005917 
15 	 0.005102 
16 	 0.004444 
17 	 0.003906 
18 	 0.003460 
19 	 0.003086 
20 	 0.002770 
21 	 0.002500 
22 	 0.002268 
23 	 0.002066 
24 	 0.001890 
25 	 0.001736 
26 	 0.001600 
27 	 0.001479 
28 	 0.001372 
29 	 0.001276 
30 	 0.001189 
31 	 0.001111 
32 	 0.001041 
33 	 0.000977 
34 	 0.000918 
35 	 0.000865 
36 	 0.000816 
37 	 0.000772 
38 	 0.000730 
39 	 0.000693 
40 	 0.000657 
41 	 0.000625 
42 	 0.000595 
43 	 0.000567 
44 	 0.000541 
45 	 0.000517 
46 	 0.000494 
47 	 0.000473 
48 	 0.000453 
49 	 0.000434 
50 	 0.000416 
51 	 0.000400 
52 	 0.000384 
53 	 0.000370 
54 	 0.000356 
55 	 0.000343 
56 	 0.000331 
57 	 0.000319 
58 	 0.000308 
59 	 0.000297 
60 	 0.000287 
61 	 0.000278 
62 	 0.000269 
63 	 0.000260 
64 	 0.000252 
65 	 0.000244 
66 	 0.000237 
67 	 0.000230 
68 	 0.000223 
69 	 0.000216 
70 	 0.000210 
71 	 0.000204 
72 	 0.000198 
73 	 0.000193 
74 	 0.000188 
75 	 0.000183 
76 	 0.000178 
77 	 0.000173 
78 	 0.000169 
79 	 0.000164 
80 	 0.000160 
81 	 0.000156 
82 	 0.000152 
83 	 0.000149 
84 	 0.000145 
85 	 0.000142 
86 	 0.000138 
87 	 0.000135 
88 	 0.000132 
89 	 0.000129 
90 	 0.000126 
91 	 0.000123 
92 	 0.000121 
93 	 0.000118 
94 	 0.000116 
95 	 0.000113 
96 	 0.000111 
97 	 0.000109 
98 	 0.000106 
99 	 0.000104 
100 	 0.000102 
101 	 0.000100 
102 	 0.000098 
103 	 0.000096 
104 	 0.000094 
105 	 0.000092 
106 	 0.000091 
107 	 0.000089 
108 	 0.000087 
109 	 0.000086 
110 	 0.000084 
111 	 0.000083 
112 	 0.000081 
113 	 0.000080 
114 	 0.000078 
115 	 0.000077 
116 	 0.000076 
117 	 0.000074 
118 	 0.000073 
119 	 0.000072 
120 	 0.000071 
121 	 0.000069 
122 	 0.000068 
123 	 0.000067 
124 	 0.000066 
125 	 0.000065 
126 	 0.000064 
127 	 0.000063 
128 	 0.000062 
129 	 0.000061 
130 	 0.000060 
131 	 0.000059 
132 	 0.000058 
133 	 0.000057 
134 	 0.000057 
135 	 0.000056 
136 	 0.000055 
137 	 0.000054 
138 	 0.000053 
139 	 0.000053 
140 	 0.000052 
141 	 0.000051 
142 	 0.000050 
143 	 0.000050 
144 	 0.000049 
145 	 0.000048 
146 	 0.000048 
147 	 0.000047 
148 	 0.000046 
149 	 0.000046 
150 	 0.000045 
151 	 0.000044 
152 	 0.000044 
153 	 0.000043 
154 	 0.000043 
155 	 0.000042 
156 	 0.000042 
157 	 0.000041 
158 	 0.000041 
159 	 0.000040 
160 	 0.000040 
161 	 0.000039 
162 	 0.000039 
163 	 0.000038 
164 	 0.000038 
165 	 0.000037 
166 	 0.000037 
167 	 0.000036 
168 	 0.000036 
169 	 0.000035 
170 	 0.000035 
171 	 0.000035 
172 	 0.000034 
173 	 0.000034 
174 	 0.000033 
175 	 0.000033 
176 	 0.000033 
177 	 0.000032 
178 	 0.000032 
179 	 0.000032 
180 	 0.000031 
181 	 0.000031 
182 	 0.000031 
183 	 0.000030 
184 	 0.000030 
185 	 0.000030 
186 	 0.000029 
187 	 0.000029 
188 	 0.000029 
189 	 0.000028 
190 	 0.000028 
191 	 0.000028 
192 	 0.000027 
193 	 0.000027 
194 	 0.000027 
195 	 0.000027 
196 	 0.000026 
197 	 0.000026 
198 	 0.000026 
199 	 0.000026 
200 	 0.000025 
