1 	 1.000000000000 
2 	 0.159823600668 
3 	 0.066019098207 
4 	 0.036197976371 
5 	 0.022875933938 
6 	 0.015766894906 
7 	 0.011531800993 
8 	 0.008806388100 
9 	 0.006943731215 
10 	 0.005610162278 
11 	 0.004624242251 
12 	 0.003877866628 
13 	 0.003298900886 
14 	 0.002838681073 
15 	 0.002466776258 
16 	 0.002163390478 
17 	 0.001912793210 
18 	 0.001702345050 
19 	 0.001523759354 
20 	 0.001371737853 
21 	 0.001241407705 
22 	 0.001128178977 
23 	 0.001029054136 
24 	 0.000942319949 
25 	 0.000866116436 
26 	 0.000798365424 
27 	 0.000737756259 
28 	 0.000683695562 
29 	 0.000635369844 
30 	 0.000591678530 
31 	 0.000551964836 
32 	 0.000516038968 
33 	 0.000483510418 
34 	 0.000453724655 
35 	 0.000426316965 
36 	 0.000401255406 
37 	 0.000378339929 
38 	 0.000357145636 
39 	 0.000337453250 
40 	 0.000319294218 
41 	 0.000302561333 
42 	 0.000286959680 
43 	 0.000272348933 
44 	 0.000258784725 
45 	 0.000246207859 
46 	 0.000234402817 
47 	 0.000223275258 
48 	 0.000212887959 
49 	 0.000203207665 
50 	 0.000194070458 
51 	 0.000185410381 
52 	 0.000177289848 
53 	 0.000169690069 
54 	 0.000162482411 
55 	 0.000155619310 
56 	 0.000149159609 
57 	 0.000143092756 
58 	 0.000137315278 
59 	 0.000131792028 
60 	 0.000126577069 
61 	 0.000121664591 
62 	 0.000116969702 
63 	 0.000112465925 
64 	 0.000108202278 
65 	 0.000104175679 
66 	 0.000100315360 
67 	 0.000096601081 
68 	 0.000093076975 
69 	 0.000089741508 
70 	 0.000086534918 
71 	 0.000083441552 
72 	 0.000080501016 
73 	 0.000077712623 
74 	 0.000075025357 
75 	 0.000072427019 
76 	 0.000069953096 
77 	 0.000067603335 
78 	 0.000065333795 
79 	 0.000063134917 
80 	 0.000061038491 
81 	 0.000059044449 
82 	 0.000057114662 
83 	 0.000055241613 
84 	 0.000053453798 
85 	 0.000051751188 
86 	 0.000050100488 
87 	 0.000048495782 
88 	 0.000046962633 
89 	 0.000045500977 
90 	 0.000044081576 
91 	 0.000042699786 
92 	 0.000041378562 
93 	 0.000040117764 
94 	 0.000038891598 
95 	 0.000037696432 
96 	 0.000036552905 
97 	 0.000035460785 
98 	 0.000034397221 
99 	 0.000033359393 
100 	 0.000032365886 
101 	 0.000031416368 
102 	 0.000030490524 
103 	 0.000029586190 
104 	 0.000028720120 
105 	 0.000027891891 
106 	 0.000027083385 
107 	 0.000026292965 
108 	 0.000025535759 
109 	 0.000024811261 
110 	 0.000024103264 
111 	 0.000023410562 
112 	 0.000022746830 
113 	 0.000022111491 
114 	 0.000021490012 
115 	 0.000020881535 
116 	 0.000020298439 
117 	 0.000019740089 
118 	 0.000019193419 
119 	 0.000018657858 
120 	 0.000018144623 
121 	 0.000017653035 
122 	 0.000017171322 
123 	 0.000016699142 
124 	 0.000016246678 
125 	 0.000015813214 
126 	 0.000015388122 
127 	 0.000014971248 
128 	 0.000014571846 
129 	 0.000014189175 
130 	 0.000013813623 
131 	 0.000013445185 
132 	 0.000013092286 
133 	 0.000012754165 
134 	 0.000012422113 
135 	 0.000012096249 
136 	 0.000011784249 
137 	 0.000011485346 
138 	 0.000011191634 
139 	 0.000010903328 
140 	 0.000010627436 
141 	 0.000010363189 
142 	 0.000010103397 
143 	 0.000009848356 
144 	 0.000009604471 
145 	 0.000009370978 
146 	 0.000009141329 
147 	 0.000008915881 
148 	 0.000008700503 
149 	 0.000008494440 
150 	 0.000008291715 
151 	 0.000008092738 
152 	 0.000007902895 
153 	 0.000007721447 
154 	 0.000007542930 
155 	 0.000007367797 
156 	 0.000007201004 
157 	 0.000007041830 
158 	 0.000006885275 
159 	 0.000006731825 
160 	 0.000006586058 
161 	 0.000006447277 
162 	 0.000006310898 
163 	 0.000006177441 
164 	 0.000006051151 
165 	 0.000005931363 
166 	 0.000005813869 
167 	 0.000005699230 
168 	 0.000005591405 
169 	 0.000005489771 
170 	 0.000005390470 
171 	 0.000005294110 
172 	 0.000005204425 
173 	 0.000005120853 
174 	 0.000005039870 
175 	 0.000004962164 
176 	 0.000004891312 
177 	 0.000004826861 
178 	 0.000004765634 
179 	 0.000004708465 
180 	 0.000004658904 
181 	 0.000004616703 
182 	 0.000004579125 
183 	 0.000004547325 
184 	 0.000004525093 
185 	 0.000004512674 
186 	 0.000004508101 
187 	 0.000004513383 
188 	 0.000004533342 
189 	 0.000004569718 
190 	 0.000004622667 
191 	 0.000004697185 
192 	 0.000004802651 
193 	 0.000004947245 
194 	 0.000005143024 
195 	 0.000005405938 
196 	 0.000005809146 
197 	 0.000006280507 
198 	 0.000007700804 
199 	 0.000007066958 
200 	 0.000028321266 
